cell_id,lat_idx,lon_idx,lat_center,lon_center,year,count
0_2,0,2,25.0,127.0,2012,23
0_2,0,2,25.0,127.0,2013,9
0_2,0,2,25.0,127.0,2014,7
0_2,0,2,25.0,127.0,2015,9
0_2,0,2,25.0,127.0,2016,14
0_2,0,2,25.0,127.0,2017,20
0_2,0,2,25.0,127.0,2018,6
0_2,0,2,25.0,127.0,2019,8
0_2,0,2,25.0,127.0,2020,9
0_2,0,2,25.0,127.0,2021,17
0_2,0,2,25.0,127.0,2022,13
0_2,0,2,25.0,127.0,2023,8
0_3,0,3,25.0,129.0,2000,3
0_3,0,3,25.0,129.0,2001,2
0_3,0,3,25.0,129.0,2002,4
0_3,0,3,25.0,129.0,2003,3
0_3,0,3,25.0,129.0,2004,7
0_3,0,3,25.0,129.0,2005,5
0_3,0,3,25.0,129.0,2006,4
0_3,0,3,25.0,129.0,2007,6
0_3,0,3,25.0,129.0,2008,9
0_3,0,3,25.0,129.0,2009,6
0_3,0,3,25.0,129.0,2010,64
0_3,0,3,25.0,129.0,2011,15
0_3,0,3,25.0,129.0,2012,10
0_3,0,3,25.0,129.0,2013,2
0_3,0,3,25.0,129.0,2014,4
0_3,0,3,25.0,129.0,2015,8
0_3,0,3,25.0,129.0,2016,7
0_3,0,3,25.0,129.0,2017,1
0_3,0,3,25.0,129.0,2018,7
0_3,0,3,25.0,129.0,2019,12
0_3,0,3,25.0,129.0,2020,4
0_3,0,3,25.0,129.0,2021,9
0_3,0,3,25.0,129.0,2022,9
0_3,0,3,25.0,129.0,2023,23
0_4,0,4,25.0,131.0,2000,0
0_4,0,4,25.0,131.0,2001,0
0_4,0,4,25.0,131.0,2002,0
0_4,0,4,25.0,131.0,2003,0
0_4,0,4,25.0,131.0,2004,0
0_4,0,4,25.0,131.0,2005,0
0_4,0,4,25.0,131.0,2006,0
0_4,0,4,25.0,131.0,2007,0
0_4,0,4,25.0,131.0,2008,0
0_4,0,4,25.0,131.0,2009,0
0_4,0,4,25.0,131.0,2010,3
0_4,0,4,25.0,131.0,2011,0
0_4,0,4,25.0,131.0,2012,0
0_4,0,4,25.0,131.0,2013,0
0_4,0,4,25.0,131.0,2014,1
0_4,0,4,25.0,131.0,2015,0
0_4,0,4,25.0,131.0,2016,0
0_4,0,4,25.0,131.0,2017,1
0_4,0,4,25.0,131.0,2018,3
0_4,0,4,25.0,131.0,2019,0
0_4,0,4,25.0,131.0,2020,0
0_4,0,4,25.0,131.0,2021,0
0_4,0,4,25.0,131.0,2022,0
0_4,0,4,25.0,131.0,2023,0
0_6,0,6,25.0,135.0,2000,0
0_6,0,6,25.0,135.0,2001,0
0_6,0,6,25.0,135.0,2002,0
0_6,0,6,25.0,135.0,2003,0
0_6,0,6,25.0,135.0,2004,0
0_6,0,6,25.0,135.0,2005,0
0_6,0,6,25.0,135.0,2006,0
0_6,0,6,25.0,135.0,2007,0
0_6,0,6,25.0,135.0,2008,0
0_6,0,6,25.0,135.0,2009,0
0_6,0,6,25.0,135.0,2010,0
0_6,0,6,25.0,135.0,2011,1
0_6,0,6,25.0,135.0,2012,1
0_6,0,6,25.0,135.0,2013,0
0_6,0,6,25.0,135.0,2014,0
0_6,0,6,25.0,135.0,2015,0
0_6,0,6,25.0,135.0,2016,0
0_6,0,6,25.0,135.0,2017,0
0_6,0,6,25.0,135.0,2018,0
0_6,0,6,25.0,135.0,2019,0
0_6,0,6,25.0,135.0,2020,0
0_6,0,6,25.0,135.0,2021,0
0_6,0,6,25.0,135.0,2022,0
0_6,0,6,25.0,135.0,2023,0
0_7,0,7,25.0,137.0,2000,0
0_7,0,7,25.0,137.0,2001,0
0_7,0,7,25.0,137.0,2002,0
0_7,0,7,25.0,137.0,2003,0
0_7,0,7,25.0,137.0,2004,0
0_7,0,7,25.0,137.0,2005,0
0_7,0,7,25.0,137.0,2006,0
0_7,0,7,25.0,137.0,2007,0
0_7,0,7,25.0,137.0,2008,0
0_7,0,7,25.0,137.0,2009,0
0_7,0,7,25.0,137.0,2010,0
0_7,0,7,25.0,137.0,2011,1
0_7,0,7,25.0,137.0,2012,0
0_7,0,7,25.0,137.0,2013,0
0_7,0,7,25.0,137.0,2014,0
0_7,0,7,25.0,137.0,2015,0
0_7,0,7,25.0,137.0,2016,0
0_7,0,7,25.0,137.0,2017,0
0_7,0,7,25.0,137.0,2018,0
0_7,0,7,25.0,137.0,2019,0
0_7,0,7,25.0,137.0,2020,0
0_7,0,7,25.0,137.0,2021,0
0_7,0,7,25.0,137.0,2022,0
0_7,0,7,25.0,137.0,2023,0
0_8,0,8,25.0,139.0,2000,0
0_8,0,8,25.0,139.0,2001,0
0_8,0,8,25.0,139.0,2002,0
0_8,0,8,25.0,139.0,2003,0
0_8,0,8,25.0,139.0,2004,0
0_8,0,8,25.0,139.0,2005,1
0_8,0,8,25.0,139.0,2006,0
0_8,0,8,25.0,139.0,2007,0
0_8,0,8,25.0,139.0,2008,0
0_8,0,8,25.0,139.0,2009,0
0_8,0,8,25.0,139.0,2010,0
0_8,0,8,25.0,139.0,2011,0
0_8,0,8,25.0,139.0,2012,0
0_8,0,8,25.0,139.0,2013,0
0_8,0,8,25.0,139.0,2014,1
0_8,0,8,25.0,139.0,2015,0
0_8,0,8,25.0,139.0,2016,0
0_8,0,8,25.0,139.0,2017,0
0_8,0,8,25.0,139.0,2018,0
0_8,0,8,25.0,139.0,2019,0
0_8,0,8,25.0,139.0,2020,0
0_8,0,8,25.0,139.0,2021,0
0_8,0,8,25.0,139.0,2022,0
0_8,0,8,25.0,139.0,2023,0
0_9,0,9,25.0,141.0,2000,2
0_9,0,9,25.0,141.0,2001,6
0_9,0,9,25.0,141.0,2002,6
0_9,0,9,25.0,141.0,2003,6
0_9,0,9,25.0,141.0,2004,10
0_9,0,9,25.0,141.0,2005,9
0_9,0,9,25.0,141.0,2006,9
0_9,0,9,25.0,141.0,2007,11
0_9,0,9,25.0,141.0,2008,16
0_9,0,9,25.0,141.0,2009,9
0_9,0,9,25.0,141.0,2010,15
0_9,0,9,25.0,141.0,2011,5
0_9,0,9,25.0,141.0,2012,6
0_9,0,9,25.0,141.0,2013,7
0_9,0,9,25.0,141.0,2014,15
0_9,0,9,25.0,141.0,2015,18
0_9,0,9,25.0,141.0,2016,11
0_9,0,9,25.0,141.0,2017,15
0_9,0,9,25.0,141.0,2018,13
0_9,0,9,25.0,141.0,2019,11
0_9,0,9,25.0,141.0,2020,9
0_9,0,9,25.0,141.0,2021,12
0_9,0,9,25.0,141.0,2022,9
0_9,0,9,25.0,141.0,2023,11
10_0,10,0,45.0,123.0,2000,0
10_0,10,0,45.0,123.0,2001,0
10_0,10,0,45.0,123.0,2002,0
10_0,10,0,45.0,123.0,2003,0
10_0,10,0,45.0,123.0,2004,0
10_0,10,0,45.0,123.0,2005,0
10_0,10,0,45.0,123.0,2006,0
10_0,10,0,45.0,123.0,2007,0
10_0,10,0,45.0,123.0,2008,0
10_0,10,0,45.0,123.0,2009,1
10_0,10,0,45.0,123.0,2010,0
10_0,10,0,45.0,123.0,2011,0
10_0,10,0,45.0,123.0,2012,0
10_0,10,0,45.0,123.0,2013,1
10_0,10,0,45.0,123.0,2014,0
10_0,10,0,45.0,123.0,2015,1
10_0,10,0,45.0,123.0,2016,0
10_0,10,0,45.0,123.0,2017,0
10_0,10,0,45.0,123.0,2018,0
10_0,10,0,45.0,123.0,2019,0
10_0,10,0,45.0,123.0,2020,0
10_0,10,0,45.0,123.0,2021,0
10_0,10,0,45.0,123.0,2022,0
10_0,10,0,45.0,123.0,2023,0
10_1,10,1,45.0,125.0,2000,0
10_1,10,1,45.0,125.0,2001,0
10_1,10,1,45.0,125.0,2002,0
10_1,10,1,45.0,125.0,2003,0
10_1,10,1,45.0,125.0,2004,0
10_1,10,1,45.0,125.0,2005,0
10_1,10,1,45.0,125.0,2006,1
10_1,10,1,45.0,125.0,2007,0
10_1,10,1,45.0,125.0,2008,0
10_1,10,1,45.0,125.0,2009,0
10_1,10,1,45.0,125.0,2010,0
10_1,10,1,45.0,125.0,2011,0
10_1,10,1,45.0,125.0,2012,0
10_1,10,1,45.0,125.0,2013,8
10_1,10,1,45.0,125.0,2014,1
10_1,10,1,45.0,125.0,2015,2
10_1,10,1,45.0,125.0,2016,0
10_1,10,1,45.0,125.0,2017,2
10_1,10,1,45.0,125.0,2018,3
10_1,10,1,45.0,125.0,2019,1
10_1,10,1,45.0,125.0,2020,0
10_1,10,1,45.0,125.0,2021,1
10_1,10,1,45.0,125.0,2022,0
10_1,10,1,45.0,125.0,2023,0
10_10,10,10,45.0,143.0,2000,7
10_10,10,10,45.0,143.0,2001,1
10_10,10,10,45.0,143.0,2002,6
10_10,10,10,45.0,143.0,2003,3
10_10,10,10,45.0,143.0,2004,3
10_10,10,10,45.0,143.0,2005,5
10_10,10,10,45.0,143.0,2006,4
10_10,10,10,45.0,143.0,2007,7
10_10,10,10,45.0,143.0,2008,5
10_10,10,10,45.0,143.0,2009,4
10_10,10,10,45.0,143.0,2010,1
10_10,10,10,45.0,143.0,2011,3
10_10,10,10,45.0,143.0,2012,8
10_10,10,10,45.0,143.0,2013,7
10_10,10,10,45.0,143.0,2014,4
10_10,10,10,45.0,143.0,2015,5
10_10,10,10,45.0,143.0,2016,3
10_10,10,10,45.0,143.0,2017,2
10_10,10,10,45.0,143.0,2018,2
10_10,10,10,45.0,143.0,2019,3
10_10,10,10,45.0,143.0,2020,1
10_10,10,10,45.0,143.0,2021,3
10_10,10,10,45.0,143.0,2022,8
10_10,10,10,45.0,143.0,2023,4
10_11,10,11,45.0,145.0,2000,0
10_11,10,11,45.0,145.0,2001,1
10_11,10,11,45.0,145.0,2002,1
10_11,10,11,45.0,145.0,2003,3
10_11,10,11,45.0,145.0,2004,3
10_11,10,11,45.0,145.0,2005,0
10_11,10,11,45.0,145.0,2006,1
10_11,10,11,45.0,145.0,2007,2
10_11,10,11,45.0,145.0,2008,4
10_11,10,11,45.0,145.0,2009,2
10_11,10,11,45.0,145.0,2010,0
10_11,10,11,45.0,145.0,2011,4
10_11,10,11,45.0,145.0,2012,3
10_11,10,11,45.0,145.0,2013,2
10_11,10,11,45.0,145.0,2014,0
10_11,10,11,45.0,145.0,2015,0
10_11,10,11,45.0,145.0,2016,1
10_11,10,11,45.0,145.0,2017,0
10_11,10,11,45.0,145.0,2018,7
10_11,10,11,45.0,145.0,2019,2
10_11,10,11,45.0,145.0,2020,1
10_11,10,11,45.0,145.0,2021,3
10_11,10,11,45.0,145.0,2022,1
10_11,10,11,45.0,145.0,2023,2
10_12,10,12,45.0,147.0,2000,9
10_12,10,12,45.0,147.0,2001,9
10_12,10,12,45.0,147.0,2002,19
10_12,10,12,45.0,147.0,2003,11
10_12,10,12,45.0,147.0,2004,17
10_12,10,12,45.0,147.0,2005,13
10_12,10,12,45.0,147.0,2006,13
10_12,10,12,45.0,147.0,2007,20
10_12,10,12,45.0,147.0,2008,14
10_12,10,12,45.0,147.0,2009,7
10_12,10,12,45.0,147.0,2010,4
10_12,10,12,45.0,147.0,2011,9
10_12,10,12,45.0,147.0,2012,7
10_12,10,12,45.0,147.0,2013,10
10_12,10,12,45.0,147.0,2014,10
10_12,10,12,45.0,147.0,2015,20
10_12,10,12,45.0,147.0,2016,11
10_12,10,12,45.0,147.0,2017,19
10_12,10,12,45.0,147.0,2018,9
10_12,10,12,45.0,147.0,2019,10
10_12,10,12,45.0,147.0,2020,20
10_12,10,12,45.0,147.0,2021,22
10_12,10,12,45.0,147.0,2022,19
10_12,10,12,45.0,147.0,2023,10
10_13,10,13,45.0,149.0,2000,32
10_13,10,13,45.0,149.0,2001,53
10_13,10,13,45.0,149.0,2002,40
10_13,10,13,45.0,149.0,2003,26
10_13,10,13,45.0,149.0,2004,26
10_13,10,13,45.0,149.0,2005,20
10_13,10,13,45.0,149.0,2006,27
10_13,10,13,45.0,149.0,2007,55
10_13,10,13,45.0,149.0,2008,46
10_13,10,13,45.0,149.0,2009,14
10_13,10,13,45.0,149.0,2010,25
10_13,10,13,45.0,149.0,2011,11
10_13,10,13,45.0,149.0,2012,12
10_13,10,13,45.0,149.0,2013,33
10_13,10,13,45.0,149.0,2014,39
10_13,10,13,45.0,149.0,2015,22
10_13,10,13,45.0,149.0,2016,18
10_13,10,13,45.0,149.0,2017,21
10_13,10,13,45.0,149.0,2018,57
10_13,10,13,45.0,149.0,2019,16
10_13,10,13,45.0,149.0,2020,26
10_13,10,13,45.0,149.0,2021,27
10_13,10,13,45.0,149.0,2022,46
10_13,10,13,45.0,149.0,2023,49
10_14,10,14,45.0,151.0,2000,13
10_14,10,14,45.0,151.0,2001,7
10_14,10,14,45.0,151.0,2002,10
10_14,10,14,45.0,151.0,2003,20
10_14,10,14,45.0,151.0,2004,13
10_14,10,14,45.0,151.0,2005,13
10_14,10,14,45.0,151.0,2006,14
10_14,10,14,45.0,151.0,2007,11
10_14,10,14,45.0,151.0,2008,24
10_14,10,14,45.0,151.0,2009,12
10_14,10,14,45.0,151.0,2010,19
10_14,10,14,45.0,151.0,2011,9
10_14,10,14,45.0,151.0,2012,45
10_14,10,14,45.0,151.0,2013,31
10_14,10,14,45.0,151.0,2014,16
10_14,10,14,45.0,151.0,2015,19
10_14,10,14,45.0,151.0,2016,8
10_14,10,14,45.0,151.0,2017,13
10_14,10,14,45.0,151.0,2018,17
10_14,10,14,45.0,151.0,2019,16
10_14,10,14,45.0,151.0,2020,5
10_14,10,14,45.0,151.0,2021,12
10_14,10,14,45.0,151.0,2022,17
10_14,10,14,45.0,151.0,2023,13
10_15,10,15,45.0,153.0,2000,0
10_15,10,15,45.0,153.0,2001,2
10_15,10,15,45.0,153.0,2002,0
10_15,10,15,45.0,153.0,2003,3
10_15,10,15,45.0,153.0,2004,1
10_15,10,15,45.0,153.0,2005,1
10_15,10,15,45.0,153.0,2006,16
10_15,10,15,45.0,153.0,2007,35
10_15,10,15,45.0,153.0,2008,7
10_15,10,15,45.0,153.0,2009,3
10_15,10,15,45.0,153.0,2010,6
10_15,10,15,45.0,153.0,2011,2
10_15,10,15,45.0,153.0,2012,5
10_15,10,15,45.0,153.0,2013,2
10_15,10,15,45.0,153.0,2014,3
10_15,10,15,45.0,153.0,2015,2
10_15,10,15,45.0,153.0,2016,8
10_15,10,15,45.0,153.0,2017,4
10_15,10,15,45.0,153.0,2018,3
10_15,10,15,45.0,153.0,2019,3
10_15,10,15,45.0,153.0,2020,2
10_15,10,15,45.0,153.0,2021,1
10_15,10,15,45.0,153.0,2022,5
10_15,10,15,45.0,153.0,2023,3
10_3,10,3,45.0,129.0,2000,0
10_3,10,3,45.0,129.0,2001,0
10_3,10,3,45.0,129.0,2002,1
10_3,10,3,45.0,129.0,2003,0
10_3,10,3,45.0,129.0,2004,0
10_3,10,3,45.0,129.0,2005,0
10_3,10,3,45.0,129.0,2006,0
10_3,10,3,45.0,129.0,2007,0
10_3,10,3,45.0,129.0,2008,0
10_3,10,3,45.0,129.0,2009,0
10_3,10,3,45.0,129.0,2010,0
10_3,10,3,45.0,129.0,2011,0
10_3,10,3,45.0,129.0,2012,0
10_3,10,3,45.0,129.0,2013,0
10_3,10,3,45.0,129.0,2014,0
10_3,10,3,45.0,129.0,2015,0
10_3,10,3,45.0,129.0,2016,1
10_3,10,3,45.0,129.0,2017,0
10_3,10,3,45.0,129.0,2018,0
10_3,10,3,45.0,129.0,2019,0
10_3,10,3,45.0,129.0,2020,0
10_3,10,3,45.0,129.0,2021,0
10_3,10,3,45.0,129.0,2022,0
10_3,10,3,45.0,129.0,2023,0
10_4,10,4,45.0,131.0,2000,0
10_4,10,4,45.0,131.0,2001,0
10_4,10,4,45.0,131.0,2002,0
10_4,10,4,45.0,131.0,2003,0
10_4,10,4,45.0,131.0,2004,0
10_4,10,4,45.0,131.0,2005,0
10_4,10,4,45.0,131.0,2006,0
10_4,10,4,45.0,131.0,2007,0
10_4,10,4,45.0,131.0,2008,0
10_4,10,4,45.0,131.0,2009,0
10_4,10,4,45.0,131.0,2010,0
10_4,10,4,45.0,131.0,2011,0
10_4,10,4,45.0,131.0,2012,0
10_4,10,4,45.0,131.0,2013,1
10_4,10,4,45.0,131.0,2014,0
10_4,10,4,45.0,131.0,2015,0
10_4,10,4,45.0,131.0,2016,0
10_4,10,4,45.0,131.0,2017,0
10_4,10,4,45.0,131.0,2018,0
10_4,10,4,45.0,131.0,2019,0
10_4,10,4,45.0,131.0,2020,0
10_4,10,4,45.0,131.0,2021,0
10_4,10,4,45.0,131.0,2022,1
10_4,10,4,45.0,131.0,2023,0
10_5,10,5,45.0,133.0,2000,0
10_5,10,5,45.0,133.0,2001,0
10_5,10,5,45.0,133.0,2002,0
10_5,10,5,45.0,133.0,2003,1
10_5,10,5,45.0,133.0,2004,0
10_5,10,5,45.0,133.0,2005,0
10_5,10,5,45.0,133.0,2006,0
10_5,10,5,45.0,133.0,2007,0
10_5,10,5,45.0,133.0,2008,0
10_5,10,5,45.0,133.0,2009,0
10_5,10,5,45.0,133.0,2010,0
10_5,10,5,45.0,133.0,2011,0
10_5,10,5,45.0,133.0,2012,0
10_5,10,5,45.0,133.0,2013,0
10_5,10,5,45.0,133.0,2014,1
10_5,10,5,45.0,133.0,2015,0
10_5,10,5,45.0,133.0,2016,0
10_5,10,5,45.0,133.0,2017,0
10_5,10,5,45.0,133.0,2018,0
10_5,10,5,45.0,133.0,2019,0
10_5,10,5,45.0,133.0,2020,0
10_5,10,5,45.0,133.0,2021,0
10_5,10,5,45.0,133.0,2022,0
10_5,10,5,45.0,133.0,2023,0
10_6,10,6,45.0,135.0,2000,0
10_6,10,6,45.0,135.0,2001,0
10_6,10,6,45.0,135.0,2002,0
10_6,10,6,45.0,135.0,2003,0
10_6,10,6,45.0,135.0,2004,0
10_6,10,6,45.0,135.0,2005,0
10_6,10,6,45.0,135.0,2006,1
10_6,10,6,45.0,135.0,2007,0
10_6,10,6,45.0,135.0,2008,0
10_6,10,6,45.0,135.0,2009,0
10_6,10,6,45.0,135.0,2010,0
10_6,10,6,45.0,135.0,2011,0
10_6,10,6,45.0,135.0,2012,0
10_6,10,6,45.0,135.0,2013,0
10_6,10,6,45.0,135.0,2014,0
10_6,10,6,45.0,135.0,2015,0
10_6,10,6,45.0,135.0,2016,0
10_6,10,6,45.0,135.0,2017,0
10_6,10,6,45.0,135.0,2018,0
10_6,10,6,45.0,135.0,2019,0
10_6,10,6,45.0,135.0,2020,0
10_6,10,6,45.0,135.0,2021,0
10_6,10,6,45.0,135.0,2022,0
10_6,10,6,45.0,135.0,2023,0
10_7,10,7,45.0,137.0,2000,0
10_7,10,7,45.0,137.0,2001,0
10_7,10,7,45.0,137.0,2002,1
10_7,10,7,45.0,137.0,2003,0
10_7,10,7,45.0,137.0,2004,2
10_7,10,7,45.0,137.0,2005,2
10_7,10,7,45.0,137.0,2006,1
10_7,10,7,45.0,137.0,2007,2
10_7,10,7,45.0,137.0,2008,1
10_7,10,7,45.0,137.0,2009,1
10_7,10,7,45.0,137.0,2010,0
10_7,10,7,45.0,137.0,2011,0
10_7,10,7,45.0,137.0,2012,0
10_7,10,7,45.0,137.0,2013,1
10_7,10,7,45.0,137.0,2014,0
10_7,10,7,45.0,137.0,2015,0
10_7,10,7,45.0,137.0,2016,0
10_7,10,7,45.0,137.0,2017,1
10_7,10,7,45.0,137.0,2018,1
10_7,10,7,45.0,137.0,2019,0
10_7,10,7,45.0,137.0,2020,0
10_7,10,7,45.0,137.0,2021,0
10_7,10,7,45.0,137.0,2022,0
10_7,10,7,45.0,137.0,2023,0
10_8,10,8,45.0,139.0,2000,4
10_8,10,8,45.0,139.0,2001,1
10_8,10,8,45.0,139.0,2002,2
10_8,10,8,45.0,139.0,2003,2
10_8,10,8,45.0,139.0,2004,0
10_8,10,8,45.0,139.0,2005,0
10_8,10,8,45.0,139.0,2006,0
10_8,10,8,45.0,139.0,2007,0
10_8,10,8,45.0,139.0,2008,1
10_8,10,8,45.0,139.0,2009,0
10_8,10,8,45.0,139.0,2010,0
10_8,10,8,45.0,139.0,2011,1
10_8,10,8,45.0,139.0,2012,0
10_8,10,8,45.0,139.0,2013,0
10_8,10,8,45.0,139.0,2014,1
10_8,10,8,45.0,139.0,2015,0
10_8,10,8,45.0,139.0,2016,1
10_8,10,8,45.0,139.0,2017,1
10_8,10,8,45.0,139.0,2018,1
10_8,10,8,45.0,139.0,2019,3
10_8,10,8,45.0,139.0,2020,0
10_8,10,8,45.0,139.0,2021,0
10_8,10,8,45.0,139.0,2022,0
10_8,10,8,45.0,139.0,2023,0
10_9,10,9,45.0,141.0,2000,2
10_9,10,9,45.0,141.0,2001,3
10_9,10,9,45.0,141.0,2002,4
10_9,10,9,45.0,141.0,2003,2
10_9,10,9,45.0,141.0,2004,5
10_9,10,9,45.0,141.0,2005,6
10_9,10,9,45.0,141.0,2006,2
10_9,10,9,45.0,141.0,2007,3
10_9,10,9,45.0,141.0,2008,0
10_9,10,9,45.0,141.0,2009,0
10_9,10,9,45.0,141.0,2010,3
10_9,10,9,45.0,141.0,2011,1
10_9,10,9,45.0,141.0,2012,1
10_9,10,9,45.0,141.0,2013,4
10_9,10,9,45.0,141.0,2014,6
10_9,10,9,45.0,141.0,2015,3
10_9,10,9,45.0,141.0,2016,5
10_9,10,9,45.0,141.0,2017,6
10_9,10,9,45.0,141.0,2018,2
10_9,10,9,45.0,141.0,2019,1
10_9,10,9,45.0,141.0,2020,4
10_9,10,9,45.0,141.0,2021,3
10_9,10,9,45.0,141.0,2022,6
10_9,10,9,45.0,141.0,2023,5
11_0,11,0,47.0,123.0,2000,0
11_0,11,0,47.0,123.0,2001,0
11_0,11,0,47.0,123.0,2002,0
11_0,11,0,47.0,123.0,2003,0
11_0,11,0,47.0,123.0,2004,0
11_0,11,0,47.0,123.0,2005,0
11_0,11,0,47.0,123.0,2006,0
11_0,11,0,47.0,123.0,2007,0
11_0,11,0,47.0,123.0,2008,1
11_0,11,0,47.0,123.0,2009,0
11_0,11,0,47.0,123.0,2010,0
11_0,11,0,47.0,123.0,2011,0
11_0,11,0,47.0,123.0,2012,0
11_0,11,0,47.0,123.0,2013,0
11_0,11,0,47.0,123.0,2014,0
11_0,11,0,47.0,123.0,2015,0
11_0,11,0,47.0,123.0,2016,0
11_0,11,0,47.0,123.0,2017,0
11_0,11,0,47.0,123.0,2018,0
11_0,11,0,47.0,123.0,2019,1
11_0,11,0,47.0,123.0,2020,0
11_0,11,0,47.0,123.0,2021,0
11_0,11,0,47.0,123.0,2022,0
11_0,11,0,47.0,123.0,2023,0
11_1,11,1,47.0,125.0,2000,0
11_1,11,1,47.0,125.0,2001,0
11_1,11,1,47.0,125.0,2002,0
11_1,11,1,47.0,125.0,2003,0
11_1,11,1,47.0,125.0,2004,0
11_1,11,1,47.0,125.0,2005,1
11_1,11,1,47.0,125.0,2006,0
11_1,11,1,47.0,125.0,2007,0
11_1,11,1,47.0,125.0,2008,0
11_1,11,1,47.0,125.0,2009,1
11_1,11,1,47.0,125.0,2010,0
11_1,11,1,47.0,125.0,2011,0
11_1,11,1,47.0,125.0,2012,0
11_1,11,1,47.0,125.0,2013,0
11_1,11,1,47.0,125.0,2014,0
11_1,11,1,47.0,125.0,2015,0
11_1,11,1,47.0,125.0,2016,0
11_1,11,1,47.0,125.0,2017,0
11_1,11,1,47.0,125.0,2018,0
11_1,11,1,47.0,125.0,2019,0
11_1,11,1,47.0,125.0,2020,0
11_1,11,1,47.0,125.0,2021,0
11_1,11,1,47.0,125.0,2022,0
11_1,11,1,47.0,125.0,2023,0
11_10,11,10,47.0,143.0,2000,3
11_10,11,10,47.0,143.0,2001,13
11_10,11,10,47.0,143.0,2002,4
11_10,11,10,47.0,143.0,2003,3
11_10,11,10,47.0,143.0,2004,4
11_10,11,10,47.0,143.0,2005,2
11_10,11,10,47.0,143.0,2006,2
11_10,11,10,47.0,143.0,2007,6
11_10,11,10,47.0,143.0,2008,2
11_10,11,10,47.0,143.0,2009,2
11_10,11,10,47.0,143.0,2010,0
11_10,11,10,47.0,143.0,2011,2
11_10,11,10,47.0,143.0,2012,0
11_10,11,10,47.0,143.0,2013,1
11_10,11,10,47.0,143.0,2014,2
11_10,11,10,47.0,143.0,2015,1
11_10,11,10,47.0,143.0,2016,1
11_10,11,10,47.0,143.0,2017,7
11_10,11,10,47.0,143.0,2018,0
11_10,11,10,47.0,143.0,2019,2
11_10,11,10,47.0,143.0,2020,2
11_10,11,10,47.0,143.0,2021,1
11_10,11,10,47.0,143.0,2022,2
11_10,11,10,47.0,143.0,2023,0
11_11,11,11,47.0,145.0,2000,4
11_11,11,11,47.0,145.0,2001,4
11_11,11,11,47.0,145.0,2002,2
11_11,11,11,47.0,145.0,2003,2
11_11,11,11,47.0,145.0,2004,4
11_11,11,11,47.0,145.0,2005,1
11_11,11,11,47.0,145.0,2006,5
11_11,11,11,47.0,145.0,2007,1
11_11,11,11,47.0,145.0,2008,1
11_11,11,11,47.0,145.0,2009,2
11_11,11,11,47.0,145.0,2010,1
11_11,11,11,47.0,145.0,2011,3
11_11,11,11,47.0,145.0,2012,0
11_11,11,11,47.0,145.0,2013,3
11_11,11,11,47.0,145.0,2014,2
11_11,11,11,47.0,145.0,2015,3
11_11,11,11,47.0,145.0,2016,0
11_11,11,11,47.0,145.0,2017,2
11_11,11,11,47.0,145.0,2018,2
11_11,11,11,47.0,145.0,2019,4
11_11,11,11,47.0,145.0,2020,3
11_11,11,11,47.0,145.0,2021,3
11_11,11,11,47.0,145.0,2022,3
11_11,11,11,47.0,145.0,2023,4
11_12,11,12,47.0,147.0,2000,3
11_12,11,12,47.0,147.0,2001,4
11_12,11,12,47.0,147.0,2002,5
11_12,11,12,47.0,147.0,2003,1
11_12,11,12,47.0,147.0,2004,2
11_12,11,12,47.0,147.0,2005,5
11_12,11,12,47.0,147.0,2006,6
11_12,11,12,47.0,147.0,2007,3
11_12,11,12,47.0,147.0,2008,3
11_12,11,12,47.0,147.0,2009,0
11_12,11,12,47.0,147.0,2010,2
11_12,11,12,47.0,147.0,2011,8
11_12,11,12,47.0,147.0,2012,2
11_12,11,12,47.0,147.0,2013,1
11_12,11,12,47.0,147.0,2014,7
11_12,11,12,47.0,147.0,2015,3
11_12,11,12,47.0,147.0,2016,9
11_12,11,12,47.0,147.0,2017,4
11_12,11,12,47.0,147.0,2018,8
11_12,11,12,47.0,147.0,2019,1
11_12,11,12,47.0,147.0,2020,3
11_12,11,12,47.0,147.0,2021,4
11_12,11,12,47.0,147.0,2022,7
11_12,11,12,47.0,147.0,2023,4
11_13,11,13,47.0,149.0,2000,2
11_13,11,13,47.0,149.0,2001,4
11_13,11,13,47.0,149.0,2002,2
11_13,11,13,47.0,149.0,2003,3
11_13,11,13,47.0,149.0,2004,9
11_13,11,13,47.0,149.0,2005,1
11_13,11,13,47.0,149.0,2006,2
11_13,11,13,47.0,149.0,2007,4
11_13,11,13,47.0,149.0,2008,2
11_13,11,13,47.0,149.0,2009,2
11_13,11,13,47.0,149.0,2010,2
11_13,11,13,47.0,149.0,2011,1
11_13,11,13,47.0,149.0,2012,4
11_13,11,13,47.0,149.0,2013,3
11_13,11,13,47.0,149.0,2014,2
11_13,11,13,47.0,149.0,2015,2
11_13,11,13,47.0,149.0,2016,6
11_13,11,13,47.0,149.0,2017,4
11_13,11,13,47.0,149.0,2018,3
11_13,11,13,47.0,149.0,2019,5
11_13,11,13,47.0,149.0,2020,2
11_13,11,13,47.0,149.0,2021,1
11_13,11,13,47.0,149.0,2022,4
11_13,11,13,47.0,149.0,2023,5
11_14,11,14,47.0,151.0,2000,9
11_14,11,14,47.0,151.0,2001,8
11_14,11,14,47.0,151.0,2002,7
11_14,11,14,47.0,151.0,2003,1
11_14,11,14,47.0,151.0,2004,4
